MofName,CO2Fraction,Pressure[bar],AdsCO2,AdsN2,AdsCO2Predicted,AdsN2Predicted,SymlogAbsLoadingCO2Predicted,SymlogAbsLoadingN2Predicted,AdsCO2PredictedPure,AdsN2PredictedPure,AdsCO2GCMCIast,AdsN2GCMCIast,AdsCO2MLIast,AdsN2MLIast,AdsCO2MLPureIast,AdsN2MLPureIast
ddmof_3346,0.1,0.7,0.0716609,0.1879479,0.07800707960533045,0.1935825525252485,,,,,0.0719905420992731,0.18358339743940474,0.0758405624860104,0.19340014497382269,0.08033831289621457,0.18788087787270713
ddmof_3346,0.1,0.8,0.0833767,0.2183737,0.08827741612085625,0.22556816630338958,,,,,0.082268306376817,0.2097693313137153,0.08664635207214895,0.22085421485610401,0.09181521473853092,0.21472100328309376
ddmof_3346,0.1,0.9,0.0975534,0.2437246,0.10281152171457845,0.24895679783436772,,,,,0.09254442323099452,0.2359452150268733,0.09744503844320536,0.24826494432226462,0.10329211658084729,0.24156112869348048
ddmof_3346,0.1,1.0,0.1177117,0.2751278,0.10896786200693037,0.27732334251989094,,,,,0.10281889342609928,0.2621110539955421,0.10823663514619503,0.2756324293840333,0.11476901842316364,0.2684012541038672
ddmof_3346,0.1,2.0,0.2025249,0.5409653,0.21529340412400622,0.5345734264833013,,,,,0.20547319693043167,0.5232181716601855,0.215765625875288,0.5469497617985429,0.2295380368463273,0.5368025082077345
ddmof_3346,0.1,3.0,0.3034931,0.776742,0.3222015543715855,0.8112749586382567,,,,,0.30796367169497174,0.7833267448074847,0.32260029494998693,0.8140462224062971,0.34430705526949096,0.8052037623116017
ddmof_3346,0.1,4.0,0.3988211,1.0508808,0.39761145514559554,1.0689977117437097,,,,,0.4102910741325787,1.0424421272387685,0.42875362723710186,1.0770133493701173,0.4590760736926546,1.073605016415469
ddmof_3346,0.1,5.0,0.5426138,1.2838904,0.505391666223209,1.317733671932976,,,,,0.512456155925237,1.300569635074835,0.5342382806250483,1.3359400882055268,0.5738450921158182,1.342006270519336
ddmof_3346,0.1,6.0,0.6163352,1.5573462,0.5981811227602438,1.5745861220468225,,,,,0.6144596640619553,1.5577145470841658,0.6390665965155385,1.5909128822061955,0.6886141105389819,1.6104075246232035
ddmof_3346,0.1,7.0,0.7230612,1.8370308,0.7089521855335272,1.832343108216065,,,,,0.7163023408762941,1.813882105007742,0.7432506099088472,1.8420157591308368,0.8033831289621454,1.8788087787270702
ddmof_3346,0.1,8.0,0.8418091,2.0673323,0.7992064177521998,2.053409422743251,,,,,0.8179849240834959,2.0690775138805244,0.8468020591010428,2.089330414329941,0.9181521473853091,2.147210032830938
ddmof_3346,0.1,9.0,0.9174027,2.3483827,0.919354621378153,2.2984957532998505,,,,,0.9195081468172823,2.3233059423495828,0.9497323950106138,2.332936290481112,1.0329211658084727,2.4156112869348045
ddmof_3346,0.1,10.0,0.9633358,2.5948627,1.0108123448404003,2.5821328397598697,,,,,1.020872737666335,2.5765725229889056,1.0520527901510466,2.572910654092726,1.1476901842316365,2.684012541038672
ddmof_3346,0.15,0.01,0.0025787,0.0026022,0.0016196172776934531,0.0026289180882771014,,,,,0.0015435099372195136,0.002480201809296365,0.0016288736873229727,0.002623659506493201,0.0017215352763474544,0.00253490073320319
ddmof_3346,0.15,0.1,0.0181919,0.0256571,0.01678357455727365,0.026205556873818883,,,,,0.01543404541394193,0.02479757707520856,0.016284141971244677,0.026217199110534804,0.017215352763474547,0.025349007332031905
ddmof_3346,0.15,0.2,0.03596,0.0510905,0.03316154359486075,0.052902383485115154,,,,,0.030865749401173117,0.04958528858688197,0.03255808569334172,0.05239135675668334,0.034430705526949094,0.05069801466406381
ddmof_3346,0.15,0.3,0.0457094,0.0783136,0.04971239232894497,0.07831663463882099,,,,,0.046295113070685005,0.07436313984527122,0.048821851093750666,0.07852256851052238,0.05164605829042366,0.07604702199609571
ddmof_3346,0.15,0.4,0.0696592,0.1040295,0.0667669940050169,0.10286120104928308,,,,,0.061722137530806076,0.09913113615687155,0.06507545804910629,0.1046109296671268,0.06886141105389819,0.10139602932812762
ddmof_3346,0.15,0.5,0.0766062,0.1269078,0.08533115934429171,0.12868743688538112,,,,,0.07714682388918036,0.12388928282444807,0.0813189263853743,0.13065653524556983,0.08607676381737273,0.12674503666015952
ddmof_3346,0.15,0.6,0.0945509,0.1572394,0.10164409191998174,0.15542385046733703,,,,,0.09256917325275325,0.1486375851470534,0.09755227587801987,0.15665947998990584,0.10329211658084732,0.15209404399219142
ddmof_3346,0.15,0.7,0.1020278,0.1784574,0.11918210647992032,0.18282379381016656,,,,,0.10798918672779359,0.1733760484200097,0.11377552625217248,0.18261985837015152,0.12050746934432187,0.17744305132422333
ddmof_3346,0.15,0.8,0.1357388,0.20853,0.13074694884599702,0.21008513596252815,,,,,0.12340686541988624,0.19810467793491937,0.1299886971827885,0.20853776458326467,0.13772282210779638,0.20279205865625524
ddmof_3346,0.15,0.9,0.1483731,0.226981,0.1527853951250623,0.23740360169473784,,,,,0.1388222104339365,0.222823478979665,0.14619180829481915,0.23441329255411364,0.1549381748712709,0.22814106598828712
ddmof_3346,0.15,1.0,0.1546725,0.2530267,0.17314551485502766,0.2664038577533573,,,,,0.15423522287415253,0.24753245683843023,0.16238487916335936,0.2602465359364596,0.17215352763474545,0.25349007332031903
ddmof_3346,0.15,2.0,0.2982062,0.516003,0.32353762092977817,0.5137393977645963,,,,,0.3082372981566668,0.49408312006656757,0.3237676456617378,0.5162737292894889,0.3443070552694909,0.5069801466406381
ddmof_3346,0.15,3.0,0.4438947,0.7590211,0.46496429700978337,0.755782341995208,,,,,0.4620073256477118,0.7396572498402736,0.4841675564704661,0.76817350651973,0.5164605829042365,0.760470219960957
ddmof_3346,0.15,4.0,0.6309594,0.9816102,0.6075702851100315,1.0004596847426883,,,,,0.6155463983845865,0.9842600695668936,0.6436033890268826,1.0160351954495037,0.6886141105389818,1.0139602932812761
ddmof_3346,0.15,5.0,0.721189,1.2493199,0.7330489214343018,1.2411158134922309,,,,,0.7688556026948533,1.2278967662215954,0.80209345642022,1.259945615328188,0.8607676381737275,1.267450366601595
ddmof_3346,0.15,6.0,0.9313793,1.4795978,0.9083470103157728,1.4796600560431303,,,,,0.9219360182490152,1.4705724906604267,0.9596556220022865,1.4999891632084315,1.032921165808473,1.520940439921914
ddmof_3346,0.15,7.0,1.0580751,1.7245941,1.0455556778678896,1.7215862061943397,,,,,1.0747887181126399,1.7122923579302252,1.1163073134446542,1.7362478968072446,1.2050746934432188,1.7744305132422336
ddmof_3346,0.15,8.0,1.2303862,1.9716275,1.1936022157384634,1.9585805015878186,,,,,1.2274147687980397,1.9530614475753332,1.2720655362668138,1.9688016140166733,1.3772282210779636,2.0279205865625523
ddmof_3346,0.15,9.0,1.3032245,2.2042957,1.3412011594454107,2.145707208988039,,,,,1.3798152303153814,2.192884803941257,1.4269468868584696,2.197727929220112,1.5493817487127093,2.2814106598828716
ddmof_3346,0.15,10.0,1.4726507,2.4081394,1.4849822248843458,2.417939549992768,,,,,1.5319911562234454,2.4317674364751256,1.5809675650180606,2.4231023465620254,1.721535276347455,2.53490073320319
ddmof_3346,0.2,0.01,0.0020135,0.0024845,0.0021744060399318302,0.002483839302769259,,,,,0.0020580141682580108,0.002334305994645265,0.002171835590060743,0.002469319678721593,0.0022953803684632726,0.0023857889253677076
ddmof_3346,0.2,0.1,0.0217832,0.0247858,0.022247996774183845,0.024625922290820355,,,,,0.020578819072745985,0.023338737034252027,0.02171258982860244,0.024674319737913813,0.022953803684632738,0.02385788925367709
ddmof_3346,0.2,0.2,0.045415,0.0482763,0.04573381421240095,0.04951006545041387,,,,,0.041154699911456795,0.04666787085186661,0.043412382336216665,0.04930674913955349,0.045907607369265475,0.04771577850735418
ddmof_3346,0.2,0.3,0.0649493,0.071602,0.0654953418905831,0.0736499278877852,,,,,0.0617276439347587,0.06998740658972064,0.06509940301208442,0.07389738063718188,0.0688614110538982,0.07157366776103127
ddmof_3346,0.2,0.4,0.0890286,0.0991313,0.08862867578127717,0.09762468967426971,,,,,0.08229765256046521,0.09329734938108471,0.08677367728203303,0.09844630639869584,0.09181521473853095,0.09543155701470836
ddmof_3346,0.2,0.5,0.1002616,0.1203964,0.11471464834712554,0.12266851424336929,,,,,0.10286472720548788,0.11659770435571602,0.10843523050868628,0.12295361832854516,0.11476901842316364,0.11928944626838543
ddmof_3346,0.2,0.6,0.1295806,0.1469954,0.1371974274779294,0.14563383716318715,,,,,0.12342886928592378,0.1398884766397748,0.13008408799166188,0.14741940806865955,0.1377228221077964,0.14314733552206255
ddmof_3346,0.2,0.7,0.1651756,0.1682606,0.15681223197275967,0.1729995743694403,,,,,0.1439900802169754,0.1631696713559077,0.1517202749677743,0.1718437669993668,0.1606766257924291,0.1670052247757396
ddmof_3346,0.2,0.8,0.2060574,0.1934937,0.1838046032317265,0.19503384403083815,,,,,0.16454836141303866,0.1864412936231636,0.17334381661122783,0.1962267862403146,0.1836304294770619,0.19086311402941672
ddmof_3346,0.2,0.9,0.1944004,0.2172904,0.1952670865277195,0.21644357378606557,,,,,0.18510371428761435,0.20970334855708622,0.1949547380338247,0.22056855665137456,0.20658423316169455,0.21472100328309374
ddmof_3346,0.2,1.0,0.212451,0.2410636,0.22783672288472695,0.24744490952774748,,,,,0.20565614025337187,0.23295584126965357,0.2165530642851532,0.24486916883355975,0.2295380368463273,0.23857889253677086
ddmof_3346,0.2,2.0,0.4269744,0.4809379,0.43406518985204207,0.4826266770379027,,,,,0.4110197301053607,0.4649559683273557,0.43184905920047806,0.4856313370042443,0.4590760736926546,0.47715778507354173
ddmof_3346,0.2,3.0,0.6188079,0.7175624,0.6084262259928518,0.7106315588614058,,,,,0.6160921767108083,0.6960054702202823,0.6459126371176976,0.7223754557190721,0.688614110538982,0.7157366776103127
ddmof_3346,0.2,4.0,0.8241706,0.9084068,0.7967636199927732,0.948551286468974,,,,,0.8208748787849688,0.926109400903801,0.858767851340191,0.9551879931537205,0.9181521473853091,0.9543155701470835
ddmof_3346,0.2,5.0,1.0442045,1.1542156,0.9946386671036642,1.1599149864644576,,,,,1.0253692266680805,1.1552727795382123,1.0704381746073917,1.1841530190357543,1.1476901842316365,1.1928944626838542
ddmof_3346,0.2,6.0,1.1978055,1.4163676,1.1945040973719032,1.3883763922475156,,,,,1.2295766023894534,1.3835005907824047,1.2809465169132896,1.4093522858340195,1.377228221077964,1.4314733552206254
ddmof_3346,0.2,7.0,1.3507472,1.6128522,1.4082983253420265,1.6230871651884953,,,,,1.4334983797308483,1.6107977850846935,1.4903152426686375,1.630865306710568,1.6067662579242912,1.670052247757396
ddmof_3346,0.2,8.0,1.5849226,1.8514901,1.6412794810930202,1.8288591265402676,,,,,1.6371359242893826,1.8371692789706584,1.6985661872349194,1.8487694303834348,1.8363042947706183,1.908631140294167
ddmof_3346,0.2,9.0,1.7504514,2.0940255,1.8122371797140944,2.0365420205245406,,,,,1.8404905935397875,2.0626199553281688,1.9057206728568648,2.0631399130408767,2.065842331616946,2.147210032830938
ddmof_3346,0.2,10.0,1.8983888,2.3124934,2.000219183728846,2.287441596545006,,,,,2.0435637368961292,2.2871546636895586,2.1117995240188927,2.274049987440505,2.295380368463273,2.3857889253677085
ddmof_3346,0.3,0.01,0.0033205,0.0019546,0.0034090156084120296,0.0021719020321072278,,,,,0.0030870240082721953,0.002042514961807273,0.003257765405942592,0.00216064261637571,0.00344307055269491,0.0020875653096967452
ddmof_3346,0.3,0.1,0.0345941,0.0209237,0.034143780137830516,0.021842252076363214,,,,,0.03086850416905283,0.02042111658223283,0.03257008629863283,0.02158882003011135,0.03443070552694909,0.020875653096967445
ddmof_3346,0.3,0.2,0.0763943,0.044108,0.06737883872439912,0.042138744422768055,,,,,0.06173315197666841,0.04083327383141755,0.06512337737934533,0.04313856880108741,0.06886141105389817,0.04175130619393489
ddmof_3346,0.3,0.3,0.1102937,0.0631242,0.10087886850455997,0.06389129512806457,,,,,0.09259394535557039,0.06123647643279375,0.09765990796508435,0.06464933059014603,0.10329211658084729,0.06262695929090235
ddmof_3346,0.3,0.4,0.114144,0.0849545,0.1333603931902426,0.08450156560402736,,,,,0.12345088623742835,0.08163072906844189,0.1301797126982262,0.08612118944265816,0.13772282210779635,0.08350261238786978
ddmof_3346,0.3,0.5,0.1716046,0.1080447,0.1705568008328074,0.10700498876789241,,,,,0.15430397655280678,0.1020160364173375,0.16268282614080362,0.10755422917293385,0.17215352763474548,0.10437826548483724
ddmof_3346,0.3,0.6,0.2018891,0.1260482,0.19697430333932392,0.1276258201368662,,,,,0.18515321823116176,0.12239240315535815,0.19516928277475565,0.12894853336498024,0.20658423316169458,0.1252539185818047
ddmof_3346,0.3,0.7,0.2260744,0.1481729,0.23492783498873665,0.14702331435123553,,,,,0.2159986132009186,0.1427598339552085,0.22763911700215975,0.15030418537327403,0.2410149386886437,0.14612957167877216
ddmof_3346,0.3,0.8,0.2667795,0.1720285,0.2638230369668567,0.17243122265993405,,,,,0.24684016338935952,0.1631183334865365,0.2600923631454623,0.17162126832353233,0.2754456442155927,0.16700522477573956
ddmof_3346,0.3,0.9,0.2865846,0.1892313,0.29998224483799796,0.19269306155987667,,,,,0.277677870722728,0.18346790641583238,0.2925290554477233,0.19289986511346413,0.3098763497425418,0.18788087787270702
ddmof_3346,0.3,1.0,0.3236043,0.2148177,0.3312682544139922,0.21606600681069596,,,,,0.30851173712615687,0.20380855740650308,0.32494922807284266,0.21414005841353756,0.34430705526949096,0.20875653096967448
ddmof_3346,0.3,2.0,0.6150989,0.417955,0.6187374672540443,0.42435142894235445,,,,,0.6166395727729702,0.40672538441674105,0.6482498320071567,0.4244478259997463,0.6886141105389819,0.41751306193934895
ddmof_3346,0.3,3.0,0.8949719,0.6059853,0.89813629582327,0.6122422138438562,,,,,0.924385425074407,0.6087551243003129,0.9699354696592599,0.6310045235545476,1.0329211658084727,0.6262695929090234
ddmof_3346,0.3,4.0,1.2361204,0.809617,1.1927026629087332,0.8033262182841292,,,,,1.2317512014297534,0.809902389520133,1.2900390346567872,0.8338891877621523,1.3772282210779638,0.8350261238786979
ddmof_3346,0.3,5.0,1.4288724,1.0135314,1.4930794352732033,1.0273140489267336,,,,,1.5387387985801002,1.010171761980296,1.6085926784277265,1.0331787421084344,1.721535276347455,1.0437826548483726
ddmof_3346,0.3,6.0,1.8100314,1.2212725,1.786863574793101,1.2089966002033758,,,,,1.8453501026842596,1.2095677932715194,1.925627831473382,1.2289480651050229,2.0658423316169454,1.2525391858180468
ddmof_3346,0.3,7.0,2.0810498,1.4484773,2.100193556501608,1.3951862035752456,,,,,2.151586989394029,1.4080950049142842,2.2411752239152043,1.4212700559404563,2.4101493868864368,1.4612957167877214
ddmof_3346,0.3,8.0,2.3758531,1.6089901,2.404231243589354,1.5993247052825472,,,,,2.4574513239287694,1.6057578885997246,2.555264905344045,1.6102156976691557,2.7544564421559277,1.6700522477573958
ddmof_3346,0.3,9.0,2.6233928,1.8425531,2.6811073422470413,1.7934810220973316,,,,,2.762944961149385,1.8025609064282362,2.8679262639991734,1.795854118043561,3.098763497425419,1.8788087787270706
ddmof_3346,0.3,10.0,2.8959301,2.0232713,2.932933342261877,1.9566137642175807,,,,,3.0680697456316786,1.9985084911458253,3.1791880453031447,1.9782526480897988,3.44307055269491,2.0875653096967453
ddmof_3346,0.4,0.01,0.0038621,0.001778,0.004324849460641645,0.0018401888302284448,,,,,0.004116035685556847,0.0017507247242354053,0.0043437032356435906,0.0018519690117076977,0.004590760736926546,0.0017893416940257818
ddmof_3346,0.4,0.1,0.0542814,0.0179918,0.04574681812368547,0.018869548751745215,,,,,0.04115837296749804,0.017503575640921917,0.04342838372560412,0.01850366578112665,0.04590760736926547,0.01789341694025781
ddmof_3346,0.4,0.2,0.0870386,0.0363721,0.08963643249442191,0.03687860299201296,,,,,0.082312338745628,0.03499899477729726,0.0868375743646336,0.03697176892732513,0.09181521473853094,0.03578683388051562
ddmof_3346,0.4,0.3,0.1489147,0.0545522,0.13667278808025746,0.055488428936608006,,,,,0.12346189962418719,0.0524862615279727,0.1302276130537597,0.055404383510198996,0.1377228221077964,0.05368025082077346
ddmof_3346,0.4,0.4,0.1648341,0.0731445,0.17588068344120758,0.07263919660183259,,,,,0.1646070578917606,0.06996538000924633,0.17359854084310214,0.0738015834090707,0.18363042947706187,0.07157366776103125
ddmof_3346,0.4,0.5,0.2425001,0.0889226,0.2166965665932232,0.08959935083210444,,,,,0.20574781583579468,0.0874363543347971,0.21695039869646796,0.09216344231157024,0.22953803684632731,0.08946708470128903
ddmof_3346,0.4,0.6,0.272349,0.106879,0.26174482795798565,0.10990124485959848,,,,,0.24688417574256757,0.10489918861571677,0.26028322749157445,0.11049003371423713,0.2754456442155928,0.10736050164154692
ddmof_3346,0.4,0.7,0.3198599,0.1249532,0.3191564645848579,0.12676835244228374,,,,,0.28801613989718594,0.12235388696051602,0.3035970680202794,0.12878143092311153,0.3213532515848582,0.1252539185818047
ddmof_3346,0.4,0.8,0.351581,0.140225,0.34731166771191796,0.14454958766657636,,,,,0.32914371058358605,0.13980045347512632,0.34689196098880387,0.14703770705433075,0.36726085895412375,0.1431473355220625
ddmof_3346,0.4,0.9,0.3681597,0.1602067,0.39728017803134913,0.16864802553644845,,,,,0.37026689008454994,0.15723889226288582,0.39016794701797075,0.16525893503470665,0.4131684663233892,0.1610407524623203
ddmof_3346,0.4,1.0,0.430966,0.1805298,0.4255650567571905,0.1813819345147532,,,,,0.4113856806816983,0.17466920742454986,0.433425066643424,0.1834451876023199,0.45907607369265463,0.17893416940257806
ddmof_3346,0.4,2.0,0.8115481,0.3577038,0.8418098681905547,0.35726556296275375,,,,,0.8223326980682061,0.3485264599318497,0.8649674680823054,0.36339993417561645,0.9181521473853093,0.3578683388051561
ddmof_3346,0.4,3.0,1.255219,0.529379,1.2360563382590695,0.5344851616724515,,,,,1.2328433262411198,0.5215758415758559,1.294667194509162,0.5399357722721982,1.377228221077964,0.5368025082077343
ddmof_3346,0.4,4.0,1.6197992,0.6951787,1.6108631267889437,0.6929012213244868,,,,,1.6429198277386445,0.6938214108305412,1.7225634108505,0.7131224155916076,1.8363042947706185,0.7157366776103122
ddmof_3346,0.4,5.0,1.9063603,0.8801122,2.0221274440998394,0.8629413418280972,,,,,2.0525644536295817,0.8652672007815251,2.1486944782100488,0.8830278141127378,2.295380368463273,0.8946708470128908
ddmof_3346,0.4,6.0,2.323962,1.0552374,2.4029986529635057,1.0219583719543293,,,,,2.4617794435867477,1.0359172193160475,2.5730979746543845,1.0497182072981925,2.754456442155928,1.0736050164154687
ddmof_3346,0.4,7.0,2.6924043,1.2253819,2.7436794559730195,1.205349441271887,,,,,2.8705670259598173,1.2057754493113202,2.9958107153638287,1.213258175446963,3.2135325158485823,1.2525391858180466
ddmof_3346,0.4,8.0,3.1468844,1.4080076,3.2403848845546777,1.364964900757267,,,,,3.2789294178476953,1.3748458488211674,3.4168687721705266,1.3737106892682414,3.672608589541237,1.4314733552206245
ddmof_3346,0.4,9.0,3.5000197,1.5856173,3.546076112377891,1.508049519251993,,,,,3.686868825170211,1.5431323512611819,3.8363074925048424,1.5311371577459671,4.131684663233892,1.6104075246232028
ddmof_3346,0.4,10.0,3.8285693,1.7351207,3.9468961247901087,1.6763785455871043,,,,,4.094387442739421,1.7106388655921383,4.254161517770336,1.6855974743606918,4.590760736926546,1.7893416940257816
ddmof_3346,0.5,0.01,0.0064172,0.0015778,0.005428978485443672,0.0015157944051142616,,,,,0.005145049200085228,0.0014589352819580662,0.0054296490791046195,0.0015432988648072716,0.005738450921158182,0.001491118078354818
ddmof_3346,0.5,0.1,0.0561771,0.0151894,0.05517899006832457,0.01573850550927644,,,,,0.051448425464704094,0.014586114215363839,0.05428748204929534,0.015418857081634147,0.05738450921158182,0.014911180783548179
ddmof_3346,0.5,0.2,0.1116949,0.0304023,0.10727923361498502,0.030505268928668245,,,,,0.1028922601914013,0.029165033729759707,0.1085549728101448,0.030806350242568212,0.11476901842316364,0.029822361567096358
ddmof_3346,0.5,0.3,0.1627853,0.0452855,0.16294864725460137,0.04454816351207034,,,,,0.15433150664964784,0.04373676201111534,0.16280251665105333,0.04616254183812904,0.17215352763474548,0.04473354235064454
ddmof_3346,0.5,0.4,0.2340576,0.0606162,0.22057747190027605,0.0601197155810705,,,,,0.20576616730786673,0.05830130252537952,0.2170301578587554,0.061487494074636044,0.2295380368463273,0.059644723134192716
ddmof_3346,0.5,0.5,0.2787426,0.0777248,0.27282467385731507,0.07681113138509352,,,,,0.2571962446333924,0.07285865873647931,0.27123794063840334,0.07678126900981612,0.2869225460579091,0.0745559039177409
ddmof_3346,0.5,0.6,0.3554431,0.0896055,0.3233707384625461,0.09220235887961174,,,,,0.3086217410924512,0.0874088341063419,0.32542590911375313,0.09204392855321794,0.34430705526949096,0.08946708470128908
ddmof_3346,0.5,0.7,0.3843146,0.1051481,0.37957744644825636,0.10619472189490867,,,,,0.3600426591501809,0.1019518320948762,0.37959410732733917,0.10727553446663626,0.40169156448107285,0.10437826548483728
ddmof_3346,0.5,0.8,0.4247843,0.1224216,0.4415601341214668,0.12097495045464958,,,,,0.4114590012705986,0.11648765616000803,0.4337425792406627,0.12247614836452085,0.4590760736926546,0.11928944626838543
ddmof_3346,0.5,0.9,0.4828218,0.138082,0.48374950379302567,0.13559129897700542,,,,,0.4628707699166398,0.13101630975764234,0.48787136873436904,0.13764583171439396,0.5164605829042364,0.1342006270519336
ddmof_3346,0.5,1.0,0.5522573,0.1526708,0.5175965848145065,0.1504261659974233,,,,,0.5142779675501349,0.14553779634168837,0.5419805196084331,0.15278464583725937,0.5738450921158182,0.1491118078354818
ddmof_3346,0.5,2.0,0.9860963,0.2937318,1.0605878643845592,0.2986851440183789,,,,,1.0280990790126854,0.2903592348671034,1.0820014829430271,0.30248836626018666,1.1476901842316365,0.2982236156709636
ddmof_3346,0.5,3.0,1.4928208,0.4345691,1.511333347357345,0.43426237590915573,,,,,1.5414657890940835,0.4344677565291226,1.6201061721926058,0.4491715448509588,1.7215352763474547,0.44733542350644545
ddmof_3346,0.5,4.0,2.0051971,0.5880759,2.0152060098262123,0.5770025589064123,,,,,2.0543805415797984,0.5778667824318325,2.156337084128103,0.5928931482747758,2.295380368463273,0.5964472313419272
ddmof_3346,0.5,5.0,2.4630801,0.7303733,2.502774075780483,0.7139473307259114,,,,,2.5668457693934617,0.7205597139651758,2.690735947415464,0.7337107652871363,2.8692254605790914,0.7455590391774091
ddmof_3346,0.5,6.0,2.9522721,0.8803712,2.9645436591126297,0.853751606752415,,,,,3.078863894655684,0.8625499329384926,3.2233437394816256,0.8716806445274724,3.4430705526949095,0.8946708470128909
ddmof_3346,0.5,7.0,3.4414758,1.028238,3.463167201739266,0.99217488666222,,,,,3.5904373287424507,1.003840801713098,3.7542007029459548,1.006857731140993,4.0169156448107275,1.0437826548483726
ddmof_3346,0.5,8.0,3.8989467,1.1707355,3.9440761260744157,1.1374329883211203,,,,,4.101568472343149,1.144435663333826,4.283346361629161,1.1392957022689916,4.590760736926546,1.1928944626838545
ddmof_3346,0.5,9.0,4.4582452,1.3308126,4.439795004952505,1.259220577908269,,,,,4.6122597155182605,1.2843378416595495,4.810819536151353,1.2690470014463815,5.164605829042364,1.3420062705193363
ddmof_3346,0.5,10.0,4.8187279,1.4511266,4.939138530061646,1.402506993526205,,,,,5.1225134377566555,1.4235506414927188,5.336658359130569,1.3961628719438006,5.738450921158183,1.4911180783548181
ddmof_3346,0.6,0.01,0.0073356,0.001201,0.00646500407501644,0.0012148826655772392,,,,,0.006174064551866554,0.0011671466349677075,0.006515602936264955,0.0012346321757657464,0.006886141105389819,0.0011928944626838538
ddmof_3346,0.6,0.1,0.0641015,0.0125283,0.06602520021356677,0.012342899689463798,,,,,0.06173866165730733,0.011668732310588629,0.06514738120942827,0.012334394022308676,0.06886141105389817,0.011928944626838547
ddmof_3346,0.6,0.2,0.1261071,0.0232786,0.13247404275565247,0.024738639253294233,,,,,0.12347291628703529,0.023331390729065326,0.13027557223309322,0.024642313471058046,0.13772282210779635,0.023857889253677093
ddmof_3346,0.6,0.3,0.2100254,0.0367606,0.19627988438096006,0.0366658829314107,,,,,0.18520276634097815,0.034987978018030524,0.1953846171256427,0.03692380801438868,0.20658423316169464,0.03578683388051562
ddmof_3346,0.6,0.4,0.2471393,0.049077,0.25995008496142774,0.04890400776397635,,,,,0.24692821426999997,0.04663849693867782,0.26047455987379786,0.04917892721500768,0.2754456442155927,0.04771577850735419
ddmof_3346,0.6,0.5,0.3202249,0.0600275,0.3193705283462326,0.061688321838195094,,,,,0.30864926252406694,0.058282950250762834,0.32554544439645955,0.06140772053045097,0.34430705526949096,0.059644723134192744
ddmof_3346,0.6,0.6,0.3979026,0.07139,0.38845669818282386,0.07308367259352322,,,,,0.3703659135522173,0.06992134071263485,0.39059731454482977,0.07361023731332972,0.41316846632338927,0.07157366776103125
ddmof_3346,0.6,0.7,0.4366297,0.0844129,0.459647842645909,0.0862609080267482,,,,,0.4320781698025769,0.08155367108122152,0.45563021410251353,0.08578652681159578,0.4820298773772875,0.08350261238786978
ddmof_3346,0.6,0.8,0.492536,0.0956106,0.5267963620478415,0.09766391842959016,,,,,0.493786033722364,0.0931799441120264,0.52064418678564,0.09793663816878663,0.5508912884311854,0.09543155701470837
ddmof_3346,0.6,0.9,0.5735106,0.1063845,0.5859774341754087,0.10841728010563127,,,,,0.5554895077578759,0.10480016255914298,0.5856392762429661,0.11006062042428723,0.6197526994850838,0.10736050164154687
ddmof_3346,0.6,1.0,0.6427223,0.120832,0.6328753535146214,0.121795142667156,,,,,0.6171885943544956,0.11641432917524897,0.6506155260559913,0.12215852251357907,0.6886141105389819,0.11928944626838549
ddmof_3346,0.6,2.0,1.2666051,0.2414757,1.2433175704736623,0.23729086340200817,,,,,1.2339386885145902,0.23222374920774227,1.2993513838116737,0.24171382628438604,1.3772282210779638,0.23857889253677098
ddmof_3346,0.6,3.0,1.7661471,0.35257,1.825493160445023,0.34958338697022495,,,,,1.850252721943615,0.347431003595338,1.946250721642608,0.3587141806265133,2.0658423316169454,0.3578683388051564
ddmof_3346,0.6,4.0,2.3501254,0.4708823,2.446165553811786,0.45856806161210373,,,,,2.466133125015135,0.46203882177112626,2.591356028492986,0.47320684559198745,2.7544564421559277,0.47715778507354195
ddmof_3346,0.6,5.0,2.9386017,0.5908783,3.0251850413647468,0.5717577352752048,,,,,3.081582319049204,0.576049919186055,3.2347091446358025,0.5852380961508041,3.4430705526949095,0.5964472313419269
ddmof_3346,0.6,6.0,3.6022241,0.717998,3.532292874166055,0.6720552575466581,,,,,3.69660271634841,0.6894669973910638,3.8763512722310067,0.6948532457407545,4.131684663233891,0.7157366776103128
ddmof_3346,0.6,7.0,4.0243826,0.8157634,4.228790110816118,0.7841981669776684,,,,,4.311196720233787,0.8022927441186756,4.516322985684762,0.8020966692043539,4.820298773772874,0.8350261238786978
ddmof_3346,0.6,8.0,4.6361964,0.9369487,4.678130327409892,0.884352675442899,,,,,4.9253667250805515,0.9145298333640635,5.154664241812804,0.9070118251298135,5.508912884311855,0.9543155701470839
ddmof_3346,0.6,9.0,5.2164068,1.0515637,5.34195432275512,0.9862557939290609,,,,,5.539115116353693,1.026180925465604,5.791414389811045,1.009641277612399,6.197526994850836,1.0736050164154682
ddmof_3346,0.6,10.0,5.8957249,1.1733966,6.017505319634934,1.1151468365019324,,,,,6.152444270643356,1.1372486671849387,6.426612181036411,1.1100267174521508,6.886141105389819,1.1928944626838538
ddmof_3346,0.7,0.01,0.0069,0.0007889,0.007780950505000463,0.0009067227895387912,,,,,0.007203081740893967,0.0008753587832728586,0.0076015648070649295,0.0009259689446733726,0.008033831289621455,0.000894670847012891
